tanggal,lokasi,nilai_spi
2014-04,"107.6146,-6.7906",0.7413262165812617
2014-06,"107.6146,-6.7906",0.9091636584788984
2014-07,"107.6146,-6.7906",0.4105860354508467
2014-08,"107.6146,-6.7906",-0.4336885046139569
2014-09,"107.6146,-6.7906",-0.7016084921890613
2015-06,"107.6146,-6.7906",-1.0688725625696056
2015-07,"107.6146,-6.7906",-1.0969815545637844
2015-08,"107.6146,-6.7906",-1.0771012695409865
2015-11,"107.6146,-6.7906",-0.398630952590043
2016-01,"107.6146,-6.7906",0.0236741469981548
2016-05,"107.6146,-6.7906",0.6918813440001995
2016-06,"107.6146,-6.7906",0.4840571561852902
2016-08,"107.6146,-6.7906",0.3867446186337863
2016-09,"107.6146,-6.7906",0.6409446923375564
2017-01,"107.6146,-6.7906",0.7498186905424014
2017-03,"107.6146,-6.7906",1.1832753454408158
2017-05,"107.6146,-6.7906",0.932207748071228
2017-07,"107.6146,-6.7906",0.0744860938736202
2017-08,"107.6146,-6.7906",-0.5728186203293228
2017-12,"107.6146,-6.7906",-0.0590409864380566
2018-04,"107.6146,-6.7906",0.4280508535420736
2018-06,"107.6146,-6.7906",0.4950552675513549
2018-07,"107.6146,-6.7906",-0.3927878908787472
2018-09,"107.6146,-6.7906",-0.9582172966871128
2018-12,"107.6146,-6.7906",-0.307294049394019
2019-05,"107.6146,-6.7906",-0.0062267830158976
2019-07,"107.6146,-6.7906",-0.0485235021165102
2019-08,"107.6146,-6.7906",-0.7984511283250207
2019-09,"107.6146,-6.7906",-1.1074719550135703
2019-10,"107.6146,-6.7906",-1.06469893395068
2020-05,"107.6146,-6.7906",-0.1843968867446387
2020-06,"107.6146,-6.7906",-0.0776786776967605
2020-07,"107.6146,-6.7906",0.0636749892478048
2021-04,"107.6146,-6.7906",0.6388557843967207
2021-05,"107.6146,-6.7906",1.0451254996912145
2021-07,"107.6146,-6.7906",0.1495002483744514
2021-10,"107.6146,-6.7906",0.3477294466297977
2022-07,"107.6146,-6.7906",0.092033022736181
2022-08,"107.6146,-6.7906",0.2808269327301744
2014-04,"107.675,-6.7905",1.2950392143710003
2014-05,"107.675,-6.7905",1.3417574591378807
2014-06,"107.675,-6.7905",0.6424009719385847
2014-08,"107.675,-6.7905",-0.2579996976665263
2014-09,"107.675,-6.7905",-0.7938255035999872
2015-06,"107.675,-6.7905",-1.0501137871537831
2015-07,"107.675,-6.7905",-1.0725032309024891
2015-08,"107.675,-6.7905",-1.050637822810676
2015-11,"107.675,-6.7905",-0.38532387222697
2016-05,"107.675,-6.7905",0.2971190256800911
2016-06,"107.675,-6.7905",0.7959530611768681
2016-08,"107.675,-6.7905",0.5161941210961016
2018-06,"107.675,-6.7905",-0.175967864684375
2018-07,"107.675,-6.7905",-0.5788932943234693
2018-09,"107.675,-6.7905",-0.9073207485850764
2018-10,"107.675,-6.7905",-0.8432856954432028
2018-12,"107.675,-6.7905",-0.0320495123431899
2019-07,"107.675,-6.7905",-0.085439328527663
2019-08,"107.675,-6.7905",-0.2602724270426023
2019-09,"107.675,-6.7905",-1.0820429690164546
2019-10,"107.675,-6.7905",-1.0478976492962866
2020-05,"107.675,-6.7905",-0.1237048233173671
2020-06,"107.675,-6.7905",-0.0064817408039777
2020-07,"107.675,-6.7905",0.1473877377523564
2020-08,"107.675,-6.7905",-0.6183982262942364
2020-10,"107.675,-6.7905",0.0154025150502257
2021-04,"107.675,-6.7905",1.3006804608123577
2021-05,"107.675,-6.7905",1.2014520707910934
2022-07,"107.675,-6.7905",0.5694594472219008
2022-08,"107.675,-6.7905",0.1765159085258353
2022-09,"107.675,-6.7905",0.0301122890455675
2013-09,"107.6352,-6.7905",-0.4455117419275902
2014-02,"107.6352,-6.7905",-0.0062160797271274
2014-04,"107.6352,-6.7905",0.8876344719283152
2014-05,"107.6352,-6.7905",1.3836404435861318
2014-06,"107.6352,-6.7905",0.7194816305792768
2014-07,"107.6352,-6.7905",0.186608178226096
2014-08,"107.6352,-6.7905",-0.3775079304381437
2014-09,"107.6352,-6.7905",-0.6659783049862805
2014-10,"107.6352,-6.7905",-0.9859209361249884
2015-06,"107.6352,-6.7905",-1.005195570791499
2015-07,"107.6352,-6.7905",-0.9958115343452651
2015-08,"107.6352,-6.7905",-1.0702726732534698
2015-10,"107.6352,-6.7905",-1.0500642079586755
2016-02,"107.6352,-6.7905",-0.116417468244519
2016-05,"107.6352,-6.7905",0.6030435250899402
2016-06,"107.6352,-6.7905",1.08958137006602
2016-08,"107.6352,-6.7905",0.5058552426384075
2016-09,"107.6352,-6.7905",0.7795533386079533
2017-01,"107.6352,-6.7905",0.8967783479286958
2017-07,"107.6352,-6.7905",0.0697522693393949
2018-04,"107.6352,-6.7905",0.093211367537423
2018-05,"107.6352,-6.7905",0.0970601314766911
2018-06,"107.6352,-6.7905",0.0731363055976273
2018-07,"107.6352,-6.7905",-0.5939347762723799
2018-09,"107.6352,-6.7905",-0.9422698897085732
2018-10,"107.6352,-6.7905",-0.8833106035316751
2018-12,"107.6352,-6.7905",-0.063765506311843
2019-05,"107.6352,-6.7905",0.2021233668878725
2019-07,"107.6352,-6.7905",0.0372005559980396
2019-08,"107.6352,-6.7905",-0.7702491052771245
2019-09,"107.6352,-6.7905",-1.1029728950355568
2019-10,"107.6352,-6.7905",-1.0569190357537497
2020-04,"107.6352,-6.7905",-0.3529984927371555
2020-05,"107.6352,-6.7905",0.6154848189830365
2020-06,"107.6352,-6.7905",0.6630409301601666
2020-07,"107.6352,-6.7905",0.1580050585681474
2021-04,"107.6352,-6.7905",0.7773042042244263
2021-05,"107.6352,-6.7905",1.2147362077091024
2021-06,"107.6352,-6.7905",0.4543395319835973
2021-08,"107.6352,-6.7905",0.0429397778190272
2022-07,"107.6352,-6.7905",-0.2323694435601127
2022-08,"107.6352,-6.7905",-0.2330205105551215
2022-09,"107.6352,-6.7905",0.0556685451557748
2013-08,"107.6236,-6.7904",-0.1642630378281438
2013-09,"107.6236,-6.7904",-0.4507286261628387
2014-02,"107.6236,-6.7904",-0.0156797772832137
2014-04,"107.6236,-6.7904",0.869529631842858
2014-05,"107.6236,-6.7904",1.3607405532670795
2014-06,"107.6236,-6.7904",0.7030023784247378
2014-09,"107.6236,-6.7904",-0.2365087957257051
2015-06,"107.6236,-6.7904",-0.8142597119577304
2015-07,"107.6236,-6.7904",-1.0906480321179626
2015-08,"107.6236,-6.7904",-1.0694497913954144
2015-10,"107.6236,-6.7904",-1.049436687874005
2015-11,"107.6236,-6.7904",-0.3151032812557071
2016-05,"107.6236,-6.7904",0.3974024498414442
2016-06,"107.6236,-6.7904",0.87923677602841
2016-08,"107.6236,-6.7904",0.4914411859047501
2016-09,"107.6236,-6.7904",0.7624933538129329
2017-07,"107.6236,-6.7904",0.4261936299781662
2017-08,"107.6236,-6.7904",-0.5317359217031891
2017-10,"107.6236,-6.7904",-0.21517769438022
2017-12,"107.6236,-6.7904",0.5902857907239015
2018-04,"107.6236,-6.7904",1.20480818510139
2018-06,"107.6236,-6.7904",0.6069322468194722
2018-07,"107.6236,-6.7904",-0.3397701256407693
2018-10,"107.6236,-6.7904",-0.8244567669788463
2018-12,"107.6236,-6.7904",-0.1303808182588889
2019-05,"107.6236,-6.7904",0.1906455844835344
2019-07,"107.6236,-6.7904",0.0273171357749453
2019-08,"107.6236,-6.7904",-0.7723266483371418
2019-09,"107.6236,-6.7904",-1.1018338895518711
2019-10,"107.6236,-6.7904",-1.056225247830589
2020-05,"107.6236,-6.7904",-0.1175639216058429
2020-06,"107.6236,-6.7904",-0.0037708707375143
2020-07,"107.6236,-6.7904",0.1469537821268465
2020-08,"107.6236,-6.7904",-0.6373596484082145
2021-04,"107.6236,-6.7904",0.7176518692813695
2021-06,"107.6236,-6.7904",0.8311885901722041
2021-08,"107.6236,-6.7904",0.0272126009795173
2021-09,"107.6236,-6.7904",-0.2891234352252235
2022-07,"107.6236,-6.7904",-0.1994905741494971
2022-08,"107.6236,-6.7904",-0.1492050328763931
2022-09,"107.6236,-6.7904",0.0456065889053244
2014-02,"107.6735,-6.7904",0.4260646628316096
2014-04,"107.6735,-6.7904",0.8597085416584549
2014-05,"107.6735,-6.7904",1.3279488537543636
2014-06,"107.6735,-6.7904",0.6447454378652288
2014-08,"107.6735,-6.7904",-0.2348586330236922
2014-09,"107.6735,-6.7904",-0.758308443865252
2015-06,"107.6735,-6.7904",-0.4216449656189612
2015-07,"107.6735,-6.7904",-0.4116668516617606
2015-08,"107.6735,-6.7904",-1.0091891562610091
2015-11,"107.6735,-6.7904",-0.3592419948386668
2016-05,"107.6735,-6.7904",0.3074384857650937
2016-08,"107.6735,-6.7904",0.6814914486953474
2016-09,"107.6735,-6.7904",0.927460392637507
2017-08,"107.6735,-6.7904",0.296641709381593
2018-06,"107.6735,-6.7904",-0.496386033856786
2018-07,"107.6735,-6.7904",-0.8820961821684599
2018-09,"107.6735,-6.7904",-0.8691822835739703
2018-10,"107.6735,-6.7904",-0.8066262512157503
2018-12,"107.6735,-6.7904",-0.0141272302853121
2019-07,"107.6735,-6.7904",-0.0662838992496632
2019-08,"107.6735,-6.7904",-0.2370788690571705
2019-09,"107.6735,-6.7904",-1.0398689362544864
2019-10,"107.6735,-6.7904",-1.0065122726695563
2020-05,"107.6735,-6.7904",-0.1036655740171465
2020-06,"107.6735,-6.7904",0.0108500011724477
2020-07,"107.6735,-6.7904",0.1611655487864506
2020-08,"107.6735,-6.7904",-0.5869330190437974
2020-10,"107.6735,-6.7904",0.0322287952888207
2021-04,"107.6735,-6.7904",1.2878206128870242
2021-05,"107.6735,-6.7904",1.1908841058887158
2021-07,"107.6735,-6.7904",0.2943820710740328
2022-07,"107.6735,-6.7904",0.0042263192236431
2022-08,"107.6735,-6.7904",-0.3605398087567091
2022-09,"107.6735,-6.7904",0.0465988169080108
2013-09,"107.6297,-6.7903",-0.5072989017898402
2014-02,"107.6297,-6.7903",-0.0694494999205327
2014-04,"107.6297,-6.7903",0.8214582942572577
2014-05,"107.6297,-6.7903",1.3158313024634625
2014-06,"107.6297,-6.7903",0.6538590499612745
2014-07,"107.6297,-6.7903",0.1227399371155768
2014-09,"107.6297,-6.7903",-0.4790375255112011
2015-06,"107.6297,-6.7903",-0.7462508174577659
2015-08,"107.6297,-6.7903",-1.1393561214005068
2015-10,"107.6297,-6.7903",-1.0989068138168625
2016-02,"107.6297,-6.7903",-0.17928808062905
2016-05,"107.6297,-6.7903",0.537804284958754
2016-06,"107.6297,-6.7903",1.0227403376902438
2016-08,"107.6297,-6.7903",0.440935968237952
2016-09,"107.6297,-6.7903",0.7137329883877851
2017-01,"107.6297,-6.7903",0.8305720665569413
2017-07,"107.6297,-6.7903",0.006268744218643
2018-04,"107.6297,-6.7903",0.0296506097780456
2018-05,"107.6297,-6.7903",0.0334867027189673
2018-06,"107.6297,-6.7903",0.0096416394667982
2018-07,"107.6297,-6.7903",-0.6552332940530593
2018-09,"107.6297,-6.7903",-1.0024216097858838
2018-10,"107.6297,-6.7903",-0.9436564308676912
2018-12,"107.6297,-6.7903",-0.1268094608220834
2019-05,"107.6297,-6.7903",0.138204046279369
2019-07,"107.6297,-6.7903",-0.0261758015456846
2019-08,"107.6297,-6.7903",-0.830967156547899
2019-09,"107.6297,-6.7903",-1.1625955445990872
2019-10,"107.6297,-6.7903",-1.1166933050019414
2020-05,"107.6297,-6.7903",-0.1719895060980288
2020-06,"107.6297,-6.7903",-0.0574639318139158
2020-07,"107.6297,-6.7903",0.0942309853742914
2020-08,"107.6297,-6.7903",-0.6951313295064928
2021-04,"107.6297,-6.7903",0.6686028444243213
2021-05,"107.6297,-6.7903",1.1474831373996286
2021-08,"107.6297,-6.7903",0.338331689483249
2021-09,"107.6297,-6.7903",0.0199592938346918
2022-07,"107.6297,-6.7903",0.3683331742360133
2022-08,"107.6297,-6.7903",0.3272694823291285
2022-09,"107.6297,-6.7903",-0.007768613170687
2013-08,"107.6011,-6.7902",-0.1307002013066401
2013-09,"107.6011,-6.7902",-0.4064350553666164
2014-04,"107.6011,-6.7902",0.0085550437999406
2014-06,"107.6011,-6.7902",0.231267642206312
2014-09,"107.6011,-6.7902",0.1285477008242901
2015-06,"107.6011,-6.7902",-0.7563486050904489
2015-07,"107.6011,-6.7902",-1.022383676061078
2015-08,"107.6011,-6.7902",-1.0019795017030366
2015-10,"107.6011,-6.7902",-0.982716070409796
2015-11,"107.6011,-6.7902",-0.2758901096291578
2016-09,"107.6011,-6.7902",0.6708246260511084
2017-03,"107.6011,-6.7902",1.4195207651838728
2017-05,"107.6011,-6.7902",1.4131847335272687
2017-07,"107.6011,-6.7902",0.1799547273426295
2017-08,"107.6011,-6.7902",-0.4844078930238737
2017-12,"107.6011,-6.7902",0.0429089141123219
2018-06,"107.6011,-6.7902",0.0201038683371979
2018-07,"107.6011,-6.7902",-0.0242691679738781
2018-09,"107.6011,-6.7902",-0.8799626740918952
2018-10,"107.6011,-6.7902",-0.8237605755258177
2018-12,"107.6011,-6.7902",-0.0425409014086968
2019-05,"107.6011,-6.7902",0.210913874389605
2019-07,"107.6011,-6.7902",0.0537035573309027
2019-08,"107.6011,-6.7902",-0.7159863149985523
2019-09,"107.6011,-6.7902",-1.033150521688173
2019-10,"107.6011,-6.7902",-0.9892503372297228
2020-05,"107.6011,-6.7902",-0.0857503905068817
2020-06,"107.6011,-6.7902",0.0237800786032817
2020-07,"107.6011,-6.7902",0.168858726277494
2021-04,"107.6011,-6.7902",0.7591968033300546
2021-05,"107.6011,-6.7902",1.1761726212197117
2021-07,"107.6011,-6.7902",0.2569456701787498
2021-09,"107.6011,-6.7902",-0.0475407125797804
2021-10,"107.6011,-6.7902",0.1503408116767572
2022-01,"107.6011,-6.7902",0.5611767316509265
2022-07,"107.6011,-6.7902",0.6087999764360376
2022-08,"107.6011,-6.7902",0.0615879459855584
2022-09,"107.6011,-6.7902",0.0713079045722534
2013-08,"107.6235,-6.7902",-0.1642630378281438
2013-09,"107.6235,-6.7902",-0.4507286261628387
2014-02,"107.6235,-6.7902",-0.0156797772832137
2014-04,"107.6235,-6.7902",0.869529631842858
2014-05,"107.6235,-6.7902",1.3607405532670795
2014-06,"107.6235,-6.7902",0.7030023784247378
2014-09,"107.6235,-6.7902",-0.2365087957257051
2015-06,"107.6235,-6.7902",-0.8142597119577304
2015-07,"107.6235,-6.7902",-1.0906480321179626
2015-08,"107.6235,-6.7902",-1.0694497913954144
2015-10,"107.6235,-6.7902",-1.049436687874005
2015-11,"107.6235,-6.7902",-0.3151032812557071
2016-05,"107.6235,-6.7902",0.3974024498414442
2016-06,"107.6235,-6.7902",0.87923677602841
2016-08,"107.6235,-6.7902",0.4914411859047501
2016-09,"107.6235,-6.7902",0.7624933538129329
2017-07,"107.6235,-6.7902",0.4261936299781662
2017-08,"107.6235,-6.7902",-0.5317359217031891
2017-10,"107.6235,-6.7902",-0.21517769438022
2017-12,"107.6235,-6.7902",0.5902857907239015
2018-04,"107.6235,-6.7902",1.20480818510139
2018-06,"107.6235,-6.7902",0.6069322468194722
2018-07,"107.6235,-6.7902",-0.3397701256407693
2018-10,"107.6235,-6.7902",-0.8244567669788463
2018-12,"107.6235,-6.7902",-0.1303808182588889
2019-05,"107.6235,-6.7902",0.1906455844835344
2019-07,"107.6235,-6.7902",0.0273171357749453
2019-08,"107.6235,-6.7902",-0.7723266483371418
2019-09,"107.6235,-6.7902",-1.1018338895518711
2019-10,"107.6235,-6.7902",-1.056225247830589
2020-05,"107.6235,-6.7902",-0.1175639216058429
2020-06,"107.6235,-6.7902",-0.0037708707375143
2020-07,"107.6235,-6.7902",0.1469537821268465
2020-08,"107.6235,-6.7902",-0.6373596484082145
2021-04,"107.6235,-6.7902",0.7176518692813695
2021-06,"107.6235,-6.7902",0.8311885901722041
2021-08,"107.6235,-6.7902",0.0272126009795173
2021-09,"107.6235,-6.7902",-0.2891234352252235
2022-07,"107.6235,-6.7902",-0.1994905741494971
2022-08,"107.6235,-6.7902",-0.1492050328763931
2022-09,"107.6235,-6.7902",0.0456065889053244
2013-08,"107.6325,-6.7901",-0.2375032651343084
2013-09,"107.6325,-6.7901",-0.5193886880800044
2014-02,"107.6325,-6.7901",-0.0912956334084929
2014-04,"107.6325,-6.7901",0.7797605731592372
2014-05,"107.6325,-6.7901",1.2631177510532694
2014-06,"107.6325,-6.7901",0.6158958467373424
2014-07,"107.6325,-6.7901",0.0966113565865381
2014-08,"107.6325,-6.7901",-0.4531190617331405
2014-09,"107.6325,-6.7901",-0.734233068650409
2014-10,"107.6325,-6.7901",-1.0460167489119936
2015-03,"107.6325,-6.7901",-0.3059389127746857
2015-06,"107.6325,-6.7901",-0.2860840372159658
2015-08,"107.6325,-6.7901",-0.3586463207811221
2015-10,"107.6325,-6.7901",-1.0978141401788943
2016-02,"107.6325,-6.7901",-0.1986867439947938
2016-05,"107.6325,-6.7901",0.5024270635278522
2016-06,"107.6325,-6.7901",0.9765575642156982
2016-08,"107.6325,-6.7901",0.4077172079728285
2016-09,"107.6325,-6.7901",0.674435648520307
2017-01,"107.6325,-6.7901",0.7886712684957966
2017-07,"107.6325,-6.7901",-0.017264575493337
2018-04,"107.6325,-6.7901",0.0055962853608956
2018-05,"107.6325,-6.7901",0.0093469008420906
2018-06,"107.6325,-6.7901",-0.0139668365362771
2018-07,"107.6325,-6.7901",-0.6640267430928971
2018-09,"107.6325,-6.7901",-1.00347886063327
2018-10,"107.6325,-6.7901",-0.9460231125061638
2018-12,"107.6325,-6.7901",-0.1473774751863943
2019-05,"107.6325,-6.7901",0.1117308878715837
2019-07,"107.6325,-6.7901",-0.0489861780452265
2019-08,"107.6325,-6.7901",-0.8358448286799928
2019-09,"107.6325,-6.7901",-1.160083731486575
2019-10,"107.6325,-6.7901",-1.1152043051780949
2020-05,"107.6325,-6.7901",-0.1915507994156913
2020-06,"107.6325,-6.7901",-0.0795771328445327
2020-07,"107.6325,-6.7901",0.0687376534723964
2020-08,"107.6325,-6.7901",-0.7030357534963207
2021-04,"107.6325,-6.7901",0.6303111136811547
2021-05,"107.6325,-6.7901",1.0985207916356292
2021-08,"107.6325,-6.7901",0.3073992015374129
2022-03,"107.6325,-6.7901",0.8224173517134477
2022-07,"107.6325,-6.7901",0.960733127585494
2022-08,"107.6325,-6.7901",0.4013149315421512
2022-09,"107.6325,-6.7901",-0.0309891464957378
2013-09,"107.6106,-6.79",-0.5589990428797085
2014-02,"107.6106,-6.79",-0.0458084828863665
2014-04,"107.6106,-6.79",0.7798017945953252
2014-06,"107.6106,-6.79",0.946716704999104
2014-08,"107.6106,-6.79",0.1034373062678224
2014-09,"107.6106,-6.79",-0.7728187221823068
2015-06,"107.6106,-6.79",-1.0204470868150377
2015-07,"107.6106,-6.79",-1.04840157555844
2015-08,"107.6106,-6.79",-1.0286305640614597
2015-11,"107.6106,-6.79",-0.3538895117368001
2016-01,"107.6106,-6.79",0.0660943551754111
2016-02,"107.6106,-6.79",0.9173592224812184
2016-09,"107.6106,-6.79",1.160907389392926
2017-01,"107.6106,-6.79",1.3274096325434293
2017-06,"107.6106,-6.79",0.8290609641728102
2017-07,"107.6106,-6.79",0.0243601259895548
2017-08,"107.6106,-6.79",-0.5271197434742305
2017-12,"107.6106,-6.79",-0.0161661281258199
2018-04,"107.6106,-6.79",0.4682483738437799
2018-06,"107.6106,-6.79",0.5348844929037808
2018-07,"107.6106,-6.79",-0.3480785668665875
2018-09,"107.6106,-6.79",-0.9104000461687236
2018-10,"107.6106,-6.79",-0.8559419574753964
2018-12,"107.6106,-6.79",-0.098964346541116
2019-05,"107.6106,-6.79",0.1466254625999663
2019-07,"107.6106,-6.79",-0.0057064539711414
2019-08,"107.6106,-6.79",-0.7515120449205992
2019-09,"107.6106,-6.79",-1.058834314709956
2019-10,"107.6106,-6.79",-1.0162963988689506
2020-05,"107.6106,-6.79",-0.1408330000209452
2020-06,"107.6106,-6.79",-0.0347013758715356
2020-07,"107.6106,-6.79",0.1058753296986532
2021-04,"107.6106,-6.79",0.6778945990748481
2021-05,"107.6106,-6.79",1.0819312214246315
2021-07,"107.6106,-6.79",0.1912288436436668
2021-10,"107.6106,-6.79",0.3883684597633163
2022-01,"107.6106,-6.79",0.2602091066048266
2022-07,"107.6106,-6.79",0.5321647429457236
2022-08,"107.6106,-6.79",0.0019332738611402
2022-09,"107.6106,-6.79",0.0113516119715466
2014-02,"107.6133,-6.79",-0.0835507953799187
2014-04,"107.6133,-6.79",0.7261441098765151
2014-06,"107.6133,-6.79",0.8898413847911566
2014-08,"107.6133,-6.79",0.0628179677097612
2014-09,"107.6133,-6.79",-0.7965463852879398
2015-06,"107.6133,-6.79",-1.0394011930692673
2015-07,"107.6133,-6.79",-1.0668168003260252
2015-08,"107.6133,-6.79",-1.0474269166030403
2015-11,"107.6133,-6.79",-0.3856929153002806
2016-01,"107.6133,-6.79",0.0261948804354678
2016-06,"107.6133,-6.79",0.4842975636465045
2016-09,"107.6133,-6.79",0.7231508280880028
2017-01,"107.6133,-6.79",0.8864433907774489
2017-03,"107.6133,-6.79",1.1571913614744762
2017-06,"107.6133,-6.79",0.6036507727618023
2017-07,"107.6133,-6.79",0.1498248119462182
2017-08,"107.6133,-6.79",-0.555583770465052
2017-12,"107.6133,-6.79",-0.0544798592687211
2018-03,"107.6133,-6.79",0.6167899400168119
2018-04,"107.6133,-6.79",1.1788893108139116
2018-06,"107.6133,-6.79",0.4204660410866527
2018-07,"107.6133,-6.79",-0.3799939885978553
2018-09,"107.6133,-6.79",-0.9314755402762104
2018-12,"107.6133,-6.79",-0.2966090852366022
2019-05,"107.6133,-6.79",-0.0029684618162513
2019-07,"107.6133,-6.79",-0.0442218173030633
2019-08,"107.6133,-6.79",-0.7756504389833828
2019-09,"107.6133,-6.79",-1.0770484265172813
2019-10,"107.6133,-6.79",-1.0353305183515211
2020-05,"107.6133,-6.79",-0.1767435153555094
2020-06,"107.6133,-6.79",-0.0726578011823676
2020-07,"107.6133,-6.79",0.0652089931180942
2021-04,"107.6133,-6.79",0.6262013895974166
2021-05,"107.6133,-6.79",1.02244935740556
2021-07,"107.6133,-6.79",0.1489171388037492
2021-10,"107.6133,-6.79",0.3422564747470679
2022-07,"107.6133,-6.79",0.0928674985832606
2022-08,"107.6133,-6.79",0.2770042933119702
2022-09,"107.6133,-6.79",-0.0274925814104915
2013-08,"107.6623,-6.79",-0.3737642004065192
2014-02,"107.6623,-6.79",0.2030562206078653
2014-04,"107.6623,-6.79",0.6343787326303314
2014-05,"107.6623,-6.79",1.1001124775404834
2014-06,"107.6623,-6.79",0.4205663615873562
2014-08,"107.6623,-6.79",-0.4543290444480856
2014-09,"107.6623,-6.79",-0.9749767426023096
2015-01,"107.6623,-6.79",-0.6270986251502981
2015-03,"107.6623,-6.79",0.1298917164201375
2015-06,"107.6623,-6.79",0.1485547894554709
2015-08,"107.6623,-6.79",-0.4457688802488833
2016-02,"107.6623,-6.79",-0.2818413180489158
2016-05,"107.6623,-6.79",0.3725319390426765
2016-08,"107.6623,-6.79",0.7445825351147259
2016-09,"107.6623,-6.79",0.7017678968392543
2017-01,"107.6623,-6.79",0.7149319809662895
2017-05,"107.6623,-6.79",0.9631545215233336
2017-07,"107.6623,-6.79",-0.1037763187104866
2017-10,"107.6623,-6.79",-0.0338682219210687
2018-06,"107.6623,-6.79",-0.2982976419763893
2018-07,"107.6623,-6.79",-0.4401356332956643
2018-10,"107.6623,-6.79",-0.9683410862276282
2018-12,"107.6623,-6.79",-0.2993004011052578
2019-04,"107.6623,-6.79",0.5416108228873233
2019-07,"107.6623,-6.79",0.3728173868907899
2019-08,"107.6623,-6.79",-0.4038828148966617
2019-09,"107.6623,-6.79",-1.2550299954976412
2019-10,"107.6623,-6.79",-1.2218518956036375
2020-04,"107.6623,-6.79",-0.4961855469174764
2020-05,"107.6623,-6.79",0.4236204637993105
2020-06,"107.6623,-6.79",0.4814652795973327
2020-07,"107.6623,-6.79",-0.0604248450342642
2020-08,"107.6623,-6.79",-0.8045187185368468
2021-04,"107.6623,-6.79",0.506161292814843
2021-05,"107.6623,-6.79",0.9637814597498612
2021-08,"107.6623,-6.79",0.2806318649529091
2022-07,"107.6623,-6.79",-0.0079706355699919
2022-08,"107.6623,-6.79",-0.370784110642741
2022-09,"107.6623,-6.79",-0.1743782824071104
2013-08,"107.6498,-6.7897",-0.2992719904846185
2013-09,"107.6498,-6.7897",-0.5746583203158369
2014-02,"107.6498,-6.7897",-0.1564352922490968
2014-04,"107.6498,-6.7897",0.694538019164747
2014-05,"107.6498,-6.7897",1.1667510120425515
2014-06,"107.6498,-6.7897",0.5344513246256838
2014-07,"107.6498,-6.7897",0.0271393523125409
2014-08,"107.6498,-6.7897",-0.5099165930273535
2014-09,"107.6498,-6.7897",-0.7845492924415689
2014-10,"107.6498,-6.7897",-1.0891445514346123
2015-01,"107.6498,-6.7897",-0.5644776065278257
2015-03,"107.6498,-6.7897",0.1962842978252552
2015-05,"107.6498,-6.7897",0.365659337696599
2015-06,"107.6498,-6.7897",-0.1773576542712708
2015-07,"107.6498,-6.7897",-0.9291856663150724
2015-08,"107.6498,-6.7897",-1.1694500084652006
2015-10,"107.6498,-6.7897",-1.1502109258258784
2016-01,"107.6498,-6.7897",-0.7173250089295727
2016-02,"107.6498,-6.7897",0.1600910102012614
2016-03,"107.6498,-6.7897",1.0480493963145965
2016-05,"107.6498,-6.7897",1.311557040771422
2016-06,"107.6498,-6.7897",0.915597870101554
2016-09,"107.6498,-6.7897",0.9548997837364096
2017-01,"107.6498,-6.7897",0.8630093890597124
2017-05,"107.6498,-6.7897",1.069712570691693
2017-07,"107.6498,-6.7897",0.010990275547564
2018-05,"107.6498,-6.7897",-0.3097477055844898
2018-06,"107.6498,-6.7897",-0.5801852558252203
2018-07,"107.6498,-6.7897",-0.7159616296806486
2018-10,"107.6498,-6.7897",-0.933932261916522
2018-11,"107.6498,-6.7897",0.0398520731358538
2018-12,"107.6498,-6.7897",0.8200842986935954
2019-04,"107.6498,-6.7897",1.461608280235987
2019-05,"107.6498,-6.7897",0.6834342722945518
2019-07,"107.6498,-6.7897",-0.0846783457870372
2019-08,"107.6498,-6.7897",-0.8838183123498045
2019-09,"107.6498,-6.7897",-1.200581628804119
2019-10,"107.6498,-6.7897",-1.1567369334421882
2020-04,"107.6498,-6.7897",-0.4865828519196556
2020-05,"107.6498,-6.7897",0.4354431504106179
2020-06,"107.6498,-6.7897",0.4807180359397675
2020-07,"107.6498,-6.7897",-9.17003584140114e-05
2020-08,"107.6498,-6.7897",-0.754071256255472
2021-04,"107.6498,-6.7897",0.5485342360998198
2021-05,"107.6498,-6.7897",1.005948966723116
2021-08,"107.6498,-6.7897",0.233067315480881
2022-07,"107.6498,-6.7897",-0.0234711517962506
2022-08,"107.6498,-6.7897",-0.3723601100920567
2022-09,"107.6498,-6.7897",-0.0975192194619015
2013-09,"107.6151,-6.7897",-0.4910231251395303
2014-02,"107.6151,-6.7897",-0.0823141734639895
2014-04,"107.6151,-6.7897",0.7493005073907281
2014-06,"107.6151,-6.7897",0.9174293373378704
2014-07,"107.6151,-6.7897",0.4179861174593258
2014-09,"107.6151,-6.7897",-0.4646426449505946
2015-06,"107.6151,-6.7897",-0.7140719326440131
2015-07,"107.6151,-6.7897",-1.0921988097512598
2015-08,"107.6151,-6.7897",-1.0722840099181137
2015-11,"107.6151,-6.7897",-0.3926357785514793
2016-01,"107.6151,-6.7897",0.030402498674998
2016-05,"107.6151,-6.7897",0.6997697919559106
2016-06,"107.6151,-6.7897",0.4915847937995017
2016-09,"107.6151,-6.7897",1.0037393515317945
2017-01,"107.6151,-6.7897",0.9139393540257476
2017-07,"107.6151,-6.7897",-0.0116352504079924
2017-08,"107.6151,-6.7897",-0.5671258591741815
